actionable_rank,page_reference,review_priority_score,model_score,feature_impressions,feature_clicks,feature_ctr,feature_avg_position,feature_position_volatility,feature_active_days,feature_available_days,position_band,archetype,action_label,reason_code,confidence_level,confidence_note,review_cost_tier,estimated_review_minutes,human_review_required
95,REVIEW-00095,71.62,0.5701003223116813,14413.0,10.0,0.0006938180808991882,7.656653875923212,0.33498720591544984,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
96,REVIEW-00096,71.61,0.5726079179245036,12220.0,6.0,0.0004909983633387888,5.4092479926328885,1.343349348223802,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
97,REVIEW-00097,71.56,0.6146800633453101,4127.0,2.0,0.000484613520717228,8.322426068113806,1.8431106660205556,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
98,REVIEW-00098,71.56,0.5782287912774832,9126.0,7.0,0.0007670392285776902,8.12213556139019,0.3767890657689981,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
99,REVIEW-00099,71.55,0.5959138250400458,5702.0,0.0,0.0,17.375762352304278,14.309321747037956,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
100,REVIEW-00100,71.55,0.5951568062896201,5818.0,1.0,0.00017188037126160193,4.370054351683564,2.333794337843467,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
101,REVIEW-00101,71.53,0.5652168195900162,20141.0,13.0,0.0006454495804577728,7.067019782023076,0.5980319892870813,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
102,REVIEW-00102,71.49,0.5758980184781546,9753.0,4.0,0.00041013021634368914,5.885784890096582,0.8050030716946865,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
103,REVIEW-00103,71.48,0.6261247924115352,3532.0,0.0,0.0,8.988892269755855,0.9401579278149366,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
104,REVIEW-00104,71.48,0.6236774135321105,3635.0,3.0,0.0008253094910591472,4.714627784646302,5.982150454535811,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
105,REVIEW-00105,71.46,0.6251098982494003,3564.0,1.0,0.0002805836139169473,18.202161666939848,16.66914031079743,15,15,Page 2,VALUABLE_PAGE_2_OPPORTUNITY,EXPAND_AND_OPTIMISE,HIGH_VALUE_PAGE_2,MEDIUM,High measured risk with meaningful Page-2 visibility.,HIGH,120,True
106,REVIEW-00106,71.45,0.6335674312253451,3233.0,5.0,0.001546551190844417,9.42986391102438,5.472107026400198,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
107,REVIEW-00107,71.44,0.6216278888920932,3701.0,7.0,0.0018913807079167792,8.409789346383132,6.163377963825588,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
108,REVIEW-00108,71.44,0.6014080765126859,4983.0,5.0,0.0010034115994380895,7.645359295192241,2.7373357072712183,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
109,REVIEW-00109,71.44,0.5608026549936383,58553.0,1.0,1.707854422489027e-05,4.579049456355042,1.3752247483965234,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
110,REVIEW-00110,71.43,0.6101253836392525,4311.0,0.0,0.0,6.506745802956646,1.4019119335253842,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
111,REVIEW-00111,71.42,0.6074406650534384,4480.0,2.0,0.0004464285714285714,9.16046497020721,0.5785401474681361,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
112,REVIEW-00112,71.42,0.6060901782418079,4592.0,9.0,0.00195993031358885,7.866857680341181,5.548998069044803,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
113,REVIEW-00113,71.4,0.5647207951998201,17136.0,11.0,0.0006419234360410831,6.2037908190898365,0.9344787399111544,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
114,REVIEW-00114,71.39,0.6723960276530023,2220.0,1.0,0.00045045045045045046,9.682859553305025,5.643796554292768,15,15,Page 1,HIGH_RISK_VOLATILE,REFRESH_REVIEW,HIGH_RISK_HIGH_VOLATILITY,MEDIUM,High measured risk with high training-referenced volatility.,MEDIUM,90,True
115,REVIEW-00115,71.39,0.5976056712131282,5247.0,1.0,0.0001905850962454736,6.952848065238785,0.6898309246956573,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
116,REVIEW-00116,71.38,0.5860686339760214,6675.0,4.0,0.000599250936329588,5.870580590970625,1.8052629153754358,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
117,REVIEW-00117,71.38,0.5747608562933078,9509.0,3.0,0.0003154905878641287,3.6255898202944956,1.9794182772089135,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
118,REVIEW-00118,71.37,0.5803493426420594,7826.0,1.0,0.0001277791975466394,4.6428275313195,1.0209109937416199,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
119,REVIEW-00119,71.35,0.6029780116561803,4748.0,1.0,0.00021061499578770007,7.349616354772755,0.845795744862464,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
120,REVIEW-00120,71.34,0.6180548166996889,3789.0,1.0,0.0002639218791237794,5.525321444383118,3.398193465889437,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
121,REVIEW-00121,71.34,0.5957452997778637,5351.0,1.0,0.00018688095683049897,6.2952189141723975,0.9895458972542746,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
122,REVIEW-00122,71.32,0.5840776520745357,6845.0,13.0,0.0018991964937910884,9.702368297847942,2.593141170537854,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
123,REVIEW-00123,71.31,0.6896341745926232,1924.0,0.0,0.0,9.888660169995129,5.860127528424826,15,15,Page 1,HIGH_RISK_VOLATILE,REFRESH_REVIEW,HIGH_RISK_HIGH_VOLATILITY,MEDIUM,High measured risk with high training-referenced volatility.,MEDIUM,90,True
124,REVIEW-00124,71.31,0.5658057071624595,13929.0,1.0,7.179266278986288e-05,4.655643768928472,0.22450804209599373,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
125,REVIEW-00125,71.3,0.6393706428423694,2960.0,1.0,0.00033783783783783786,8.051629548129165,3.571164611100794,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
126,REVIEW-00126,71.29,0.5721039274034747,9985.0,6.0,0.0006009013520280421,5.513388748700643,1.2842814477662192,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
127,REVIEW-00127,71.29,0.5705609898576308,10784.0,8.0,0.000741839762611276,7.111551006666169,0.5241478412732193,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
128,REVIEW-00128,71.29,0.5606406677735112,23383.0,17.0,0.0007270239062566823,6.151180946668428,1.2595451107586189,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
129,REVIEW-00129,71.28,0.6362582108220386,3049.0,0.0,0.0,9.987616516529817,1.0355143998026526,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
130,REVIEW-00130,71.28,0.5921652588268312,5635.0,3.0,0.0005323868677905945,6.840989156885206,1.2968450861197658,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
131,REVIEW-00131,71.27,0.6452147639141903,2780.0,4.0,0.0014388489208633094,9.272882138165256,6.220783244959538,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
132,REVIEW-00132,71.27,0.6437032598581164,2817.0,0.0,0.0,9.20908210732535,2.1997694670128323,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
133,REVIEW-00133,71.26,0.5987419851561413,4967.0,3.0,0.0006039863096436481,7.828534276400672,1.2589932546736942,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
134,REVIEW-00134,71.26,0.5700627928897399,10817.0,8.0,0.0007395765924008505,6.344673027732195,1.01044483961611,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
135,REVIEW-00135,71.25,0.576885282189436,8263.0,6.0,0.0007261285247488806,7.259111448206374,0.6178029983322085,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
136,REVIEW-00136,71.24,0.5953826315873594,5245.0,0.0,0.0,5.933402598765057,0.6687045557660543,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
137,REVIEW-00137,71.23,0.5853550149895597,6438.0,7.0,0.0010872941907424667,8.274695072979378,1.3744655150408525,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
138,REVIEW-00138,71.22,0.5599372916533957,21490.0,15.0,0.0006979990693345743,5.575015699902213,1.3997027848760106,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
139,REVIEW-00139,71.18,0.6059962021719668,4333.0,3.0,0.0006923609508423724,8.99877637773367,1.193246350537121,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
140,REVIEW-00140,71.18,0.5900753932538322,5727.0,3.0,0.0005238344683080147,3.559712714343615,3.3854863414797682,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
141,REVIEW-00141,71.16,0.6689110216435068,2219.0,0.0,0.0,9.663613126486318,4.077746541875086,15,15,Page 1,HIGH_RISK_VOLATILE,REFRESH_REVIEW,HIGH_RISK_HIGH_VOLATILITY,MEDIUM,High measured risk with high training-referenced volatility.,MEDIUM,90,True
142,REVIEW-00142,71.16,0.5667744216903315,11627.0,11.0,0.000946073793755913,7.360270744062924,0.6800707447255258,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
143,REVIEW-00143,71.14,0.6035586431160375,4453.0,1.0,0.00022456770716370987,5.654642566895152,2.0414852877445786,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
144,REVIEW-00144,71.13,0.5872879393831802,5980.0,3.0,0.0005016722408026755,6.718405109066414,0.9226774127971374,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
145,REVIEW-00145,71.11,0.5896262875357253,5638.0,4.0,0.000709471443774388,8.318607302841173,0.5254263663393837,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
146,REVIEW-00146,71.09,0.5920029021195816,5329.0,2.0,0.0003753049352598987,6.660381295574376,0.9067021940398396,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
147,REVIEW-00147,71.08,0.5722956435351784,8696.0,8.0,0.0009199632014719411,6.807067459666275,1.1211647206909579,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
148,REVIEW-00148,71.08,0.5707740542927024,9144.0,8.0,0.0008748906386701663,6.897155276016419,0.8581035762325391,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
149,REVIEW-00149,71.07,0.6796248819354431,2022.0,0.0,0.0,6.62139496278649,7.166332411578714,15,15,Page 1,HIGH_RISK_VOLATILE,REFRESH_REVIEW,HIGH_RISK_HIGH_VOLATILITY,MEDIUM,High measured risk with high training-referenced volatility.,MEDIUM,90,True
150,REVIEW-00150,71.06,0.6179807347347807,3602.0,0.0,0.0,6.379489916520677,2.0125168644126967,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
151,REVIEW-00151,71.06,0.5620772022212166,13877.0,9.0,0.000648555163219716,6.125629663439301,0.5002645755651277,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
152,REVIEW-00152,71.05,0.5921013612215297,5276.0,8.0,0.001516300227445034,7.170963101064126,3.696268156039965,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
153,REVIEW-00153,71.05,0.5914741087271438,5323.0,4.0,0.0007514559458951719,8.1263116735656,0.8743472156961061,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
154,REVIEW-00154,71.04,0.5843034199300609,6181.0,3.0,0.0004853583562530335,6.7250997994751565,0.6404358039464729,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
155,REVIEW-00155,71.04,0.5745851704345654,8027.0,15.0,0.0018686931605830322,8.729939094882473,2.5322179261324953,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
156,REVIEW-00156,71.04,0.5671185244898722,10573.0,14.0,0.0013241274945616191,7.539038418532622,1.5272178983510105,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
157,REVIEW-00157,71.03,0.5744219447535802,8012.0,11.0,0.0013729405891163256,8.035684299698524,1.617329066995678,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
158,REVIEW-00158,71.02,0.5987916751162123,4678.0,1.0,0.00021376656690893543,2.7768115378714886,2.41675249642468,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
159,REVIEW-00159,71.01,0.6074051060454387,4069.0,2.0,0.0004915212582944212,7.006008328900704,2.0834905462245157,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
160,REVIEW-00160,71.01,0.5672790146985375,10273.0,6.0,0.000584055290567507,5.76250795879918,0.662873089500598,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
161,REVIEW-00161,71.0,0.5690954904787117,9408.0,1.0,0.00010629251700680272,3.639080281661861,0.858999351796226,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
162,REVIEW-00162,70.96,0.57987090652484,6605.0,4.0,0.0006056018168054504,6.864451298129846,0.5534765508471337,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
163,REVIEW-00163,70.95,0.5631329794241624,11863.0,2.0,0.00016859141869678834,4.041567093277139,0.49336650532148796,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
164,REVIEW-00164,70.95,0.5545632595170522,27300.0,9.0,0.00032967032967032967,5.132837404507665,0.45216812167764653,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
165,REVIEW-00165,70.94,0.5731424149629767,7993.0,9.0,0.0011259852370824471,7.131287947677181,1.4401168568138312,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
166,REVIEW-00166,70.94,0.5587806090209453,15704.0,13.0,0.0008278145695364238,5.443983248757636,1.3486263048037022,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
167,REVIEW-00167,70.93,0.6017712548359238,4357.0,0.0,0.0,6.376879907353835,0.7298627395488212,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
168,REVIEW-00168,70.92,0.6623498017348192,2274.0,1.0,0.00043975373790677223,7.622799813603321,6.07480757988882,15,15,Page 1,HIGH_RISK_VOLATILE,REFRESH_REVIEW,HIGH_RISK_HIGH_VOLATILITY,MEDIUM,High measured risk with high training-referenced volatility.,MEDIUM,90,True
169,REVIEW-00169,70.92,0.5867121017170404,5637.0,7.0,0.0012417952811779316,8.365676864871801,1.6964868854602109,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
170,REVIEW-00170,70.92,0.5699621569161173,8692.0,4.0,0.0004601932811780948,2.3844510672687003,1.487920223360008,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
171,REVIEW-00171,70.91,0.5782184525606355,6773.0,4.0,0.0005905802450908018,6.004187392957197,0.9911607267331777,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
172,REVIEW-00172,70.9,0.5563111200079499,18747.0,13.0,0.0006934442844188404,3.346487204714075,2.4323673445246783,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
173,REVIEW-00173,70.89,0.566224489671023,9939.0,4.0,0.00040245497534963277,5.196476401301741,0.41161552882059377,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
174,REVIEW-00174,70.87,0.557071809662356,16517.0,17.0,0.0010292425985348429,7.303796450055021,0.5443132008333472,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
175,REVIEW-00175,70.87,0.5536833224786815,25777.0,14.0,0.0005431198355122784,5.458674727968685,0.7051015697829452,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
176,REVIEW-00176,70.86,0.5961308590947031,4688.0,1.0,0.00021331058020477816,3.9745698342969833,2.555841967427464,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
177,REVIEW-00177,70.85,0.6369382375084823,2829.0,2.0,0.0007069635913750442,9.624095673605598,3.198973358571688,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
178,REVIEW-00178,70.84,0.5629853612207322,11046.0,6.0,0.0005431830526887561,5.074236319709713,0.7300267003237274,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
179,REVIEW-00179,70.83,0.6186552408330424,3413.0,1.0,0.0002929973630237328,9.694500321413871,0.5075781327053278,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
